log_time,log_level,log_module,response_time,province,city,log_text
2023-11-10 16:02:51.550285,INFO,barcode_service.py,483,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,82,北京市,昌平区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,80,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,ERROR,event.py,864,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,306,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,791,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,349,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,event.py,775,安徽省,铜陵市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,887,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,132,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,408,江苏省,宿迁市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,129,上海市,静安区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,377,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,180,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,824,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,197,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,181,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,event.py,272,北京市,丰台区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,449,浙江省,湖州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,371,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,256,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,833,天津市,河西区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,263,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,goods_manager.py,272,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,base_network.py,926,湖北省,荆州市,这里是日志信息......
2023-11-10 16:02:51.550285,ERROR,base_network.py,766,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,843,湖北省,荆州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,962,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,211,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,458,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,694,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.550285,ERROR,base_network.py,2518,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,16,北京市,朝阳区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,478,湖南省,益阳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,477,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,483,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,109,北京市,朝阳区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,717,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,789,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,orders_service.py,866,北京市,昌平区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,357,北京市,昌平区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,196,北京市,朝阳区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,637,重庆市,九龙坡区,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,goods_manager.py,154,北京市,丰台区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,user_manager.py,736,北京市,大兴区,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,event.py,378,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,19,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,396,北京市,昌平区,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,event.py,744,浙江省,金华市,这里是日志信息......
2023-11-10 16:02:51.550285,ERROR,barcode_service.py,290,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,user_manager.py,431,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,369,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,434,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,326,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,483,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,725,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,315,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,349,天津市,和平区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,460,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,base_network.py,465,湖南省,常德市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,user_manager.py,778,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,334,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,468,广东省,珠海市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,642,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,user_manager.py,534,天津市,河东区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,265,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,835,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,784,北京市,昌平区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,8571,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:51.550285,ERROR,event.py,6820,上海市,普陀区,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,goods_manager.py,472,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,904,天津市,武清区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,user_manager.py,716,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,466,重庆市,九龙坡区,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,shop_manager.py,342,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,user_manager.py,206,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,83,江苏省,宿迁市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,453,湖南省,株洲市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,shop_manager.py,305,天津市,武清区,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,event.py,860,江苏省,宿迁市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,19,天津市,武清区,这里是日志信息......
2023-11-10 16:02:51.550285,WARN,barcode_service.py,766,江苏省,无锡市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,base_network.py,488,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,96,上海市,宝山区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,base_network.py,202,上海市,宝山区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,252,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,303,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,user_manager.py,727,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,952,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,6191,湖北省,荆州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,123,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,611,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,820,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,3686,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,656,天津市,武清区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,858,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,580,安徽省,芜湖市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,123,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,base_network.py,27,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,base_network.py,425,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,orders_service.py,835,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,event.py,210,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,user_manager.py,997,江苏省,宿迁市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,801,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,barcode_service.py,255,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:51.550285,INFO,goods_manager.py,871,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,122,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,642,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:51.551287,ERROR,user_manager.py,69,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,barcode_service.py,112,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,485,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,304,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,shop_manager.py,408,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,493,天津市,武清区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,696,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,988,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,773,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,597,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,474,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,871,江苏省,宿迁市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,338,上海市,静安区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,703,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,690,上海市,普陀区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,341,北京市,丰台区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,barcode_service.py,806,重庆市,渝中区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,477,湖北省,十堰市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,268,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,barcode_service.py,786,湖南省,株洲市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,396,北京市,昌平区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,304,天津市,河东区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,375,天津市,河东区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,24,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,305,江苏省,张家港市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,264,浙江省,湖州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,618,湖北省,恩施土家族苗族自治州,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,679,北京市,朝阳区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,320,北京市,怀柔区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,573,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,4543,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,47,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,887,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,goods_manager.py,503,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,base_network.py,549,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,45,湖北省,十堰市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,698,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,159,北京市,丰台区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,651,天津市,武清区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,165,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,526,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,75,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,216,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,630,上海市,静安区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,314,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,297,重庆市,渝中区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,barcode_service.py,52,广东省,珠海市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,barcode_service.py,582,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,503,湖北省,十堰市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,852,湖北省,荆州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,750,天津市,河东区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,1693,浙江省,湖州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,732,天津市,和平区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,base_network.py,424,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,187,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,297,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,871,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,event.py,65,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,base_network.py,9714,江苏省,张家港市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,147,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,947,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,59,上海市,黄浦区,这里是日志信息......
2023-11-10 16:02:51.551287,ERROR,orders_service.py,936,江苏省,无锡市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,base_network.py,347,湖南省,常德市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,991,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,226,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,base_network.py,880,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,350,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,base_network.py,47,湖北省,恩施土家族苗族自治州,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,562,上海市,静安区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,380,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,106,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,event.py,628,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,224,浙江省,湖州市,这里是日志信息......
2023-11-10 16:02:51.551287,ERROR,event.py,879,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,751,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,877,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,base_network.py,170,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,barcode_service.py,726,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,75,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,161,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,151,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,673,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,581,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,goods_manager.py,749,重庆市,沙坪坝区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,819,重庆市,渝中区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,86,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,goods_manager.py,858,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,994,上海市,宝山区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,484,安徽省,铜陵市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,goods_manager.py,241,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,364,北京市,怀柔区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,375,浙江省,嘉兴市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,689,湖南省,常德市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,432,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,109,天津市,河东区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,801,湖北省,恩施土家族苗族自治州,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,302,重庆市,沙坪坝区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,8,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,518,上海市,宝山区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,71,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,base_network.py,444,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,194,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,848,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,161,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,614,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,852,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,orders_service.py,360,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,337,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,946,湖北省,恩施土家族苗族自治州,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,258,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,922,上海市,静安区,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,barcode_service.py,19,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,505,天津市,河西区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,937,上海市,徐汇区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,252,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,base_network.py,201,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,116,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,672,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,734,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,77,安徽省,铜陵市,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,orders_service.py,563,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,6457,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,orders_service.py,513,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,event.py,503,湖南省,益阳市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,barcode_service.py,336,湖南省,株洲市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,997,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,user_manager.py,194,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:51.551287,WARN,event.py,391,广东省,珠海市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,barcode_service.py,967,安徽省,六安市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,93,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,shop_manager.py,27,天津市,河西区,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,goods_manager.py,46,浙江省,舟山市,这里是日志信息......
2023-11-10 16:02:51.551287,INFO,barcode_service.py,121,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,barcode_service.py,705,天津市,武清区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,992,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,325,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,783,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,513,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,658,江苏省,无锡市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,978,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:51.552294,ERROR,orders_service.py,733,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,671,天津市,河西区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,713,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:51.552294,ERROR,goods_manager.py,384,上海市,静安区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,188,上海市,黄浦区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,2,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,626,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:51.552294,WARN,orders_service.py,424,广东省,珠海市,这里是日志信息......
2023-11-10 16:02:51.552294,ERROR,user_manager.py,944,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,284,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,872,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,108,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,base_network.py,161,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,barcode_service.py,928,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,572,上海市,普陀区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,user_manager.py,476,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.552294,WARN,goods_manager.py,766,湖南省,益阳市,这里是日志信息......
2023-11-10 16:02:51.552294,WARN,goods_manager.py,977,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,2945,北京市,朝阳区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,barcode_service.py,77,上海市,普陀区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,905,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,user_manager.py,320,浙江省,嘉兴市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,barcode_service.py,956,浙江省,舟山市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,492,湖北省,十堰市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,894,北京市,昌平区,这里是日志信息......
2023-11-10 16:02:51.552294,ERROR,barcode_service.py,8992,北京市,朝阳区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,30,上海市,徐汇区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,barcode_service.py,972,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,shop_manager.py,57,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,424,安徽省,铜陵市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,836,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,800,湖北省,恩施土家族苗族自治州,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,752,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,645,天津市,河西区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,base_network.py,282,山东省,济南市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,orders_service.py,247,重庆市,九龙坡区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,350,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,barcode_service.py,828,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,user_manager.py,452,浙江省,湖州市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,467,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,barcode_service.py,210,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,117,广东省,广州市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,event.py,709,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,barcode_service.py,148,上海市,徐汇区,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,base_network.py,403,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:51.552294,INFO,goods_manager.py,214,上海市,静安区,这里是日志信息......
